source,managerCik,managerAddress,managerName,reportCalendarOrQuarter,cusip6,cusip,companyName,value,shares
https://sec.gov/Archives/edgar/data/1046192/0001046192-23-000018.txt,1046192,"100 OSBORNE STREET NORTH, WINNIPEG, A2, WINNIPEG",GREAT WEST LIFE ASSURANCE CO /CAN/,2023-06-30,64110D,64110D104,NETAPP INC,17142000.0,223332
https://sec.gov/Archives/edgar/data/1050470/0001050470-23-000014.txt,1050470,"155 NORTH WACKER DRIVE, SUITE 4600, CHICAGO, IL, 60606",LSV ASSET MANAGEMENT,2023-06-30,64110D,64110D104,NetApp Inc,38221000.0,500271
https://sec.gov/Archives/edgar/data/105495/0001085146-23-002959.txt,105495,"45 SCHOOL STREET, Boston, MA, 02108",WELCH & FORBES LLC,2023-06-30,64110D,64110D104,NETAPP INC,331882000.0,4344
https://sec.gov/Archives/edgar/data/1055964/0001140361-23-039604.txt,1055964,"TOYOSU BAYSIDE CROSS TOWER, 2-2-1, TOYOSU, KOTO-KU, TOKYO, M0, 135-0061",NOMURA ASSET MANAGEMENT CO LTD,2023-06-30,64110D,64110D104,NETAPP INC,6469628000.0,84681
https://sec.gov/Archives/edgar/data/1055980/0001055980-23-000006.txt,1055980,"5945 R Street, Lincoln, NE, 68505","Ameritas Investment Partners, Inc.",2023-06-30,64110D,64110D104,NETAPP INC,209107000.0,2737
https://sec.gov/Archives/edgar/data/1056053/0000950123-23-007097.txt,1056053,"P O Box 3 TD Center 7th Floor, 55 King St W Toronto Dominion Centre, Toronto, A6, 00000",TD Asset Management Inc,2023-06-30,64110D,64110D104,NETAPP INC,59271884000.0,775810
https://sec.gov/Archives/edgar/data/1056288/0001623632-23-000963.txt,1056288,"1001 Liberty Avenue, Pittsburgh, PA, 15222","FEDERATED HERMES, INC.",2023-06-30,64110D,64110D104,NETAPP INC,655665000.0,8582
https://sec.gov/Archives/edgar/data/1056516/0001056516-23-000006.txt,1056516,"2026 N. WASHINGTON ST., SPOKANE, WA, 99205","Palouse Capital Management, Inc.",2023-06-30,64110D,64110D104,NETAPP INC,3123843000.0,40888
https://sec.gov/Archives/edgar/data/1056527/0001056527-23-000007.txt,1056527,"300 MADISON AVENUE, SIXTH FLOOR, NEW YORK, NY, 10017",CIBC WORLD MARKETS CORP,2023-06-30,64110D,64110D104,NETAPP INC,1915883000.0,25077
https://sec.gov/Archives/edgar/data/1059187/0001059187-23-000007.txt,1059187,"3244 WASHINGTON RD, SUITE 202, MCMURRAY, PA, 15317",TWIN CAPITAL MANAGEMENT INC,2023-06-30,64110D,64110D104,NETAPP Inc.,449003000.0,5877
https://sec.gov/Archives/edgar/data/1062938/0001104659-23-090172.txt,1062938,"Peachtree Suite 1700, 1355 Peachtree Street NE, Atlanta, GA, 30309",CORNERCAP INVESTMENT COUNSEL INC,2023-06-30,64110D,64110D104,NETAPP INC COM,2396210000.0,31364
https://sec.gov/Archives/edgar/data/1068837/0001068837-23-000015.txt,1068837,"5780 Powers Ferry Rd, Suite 300, Atlanta, GA, 30327-4349",Voya Investment Management LLC,2023-06-30,64110D,64110D104,NETAPP INC,19137818000.0,250495
https://sec.gov/Archives/edgar/data/1068855/0000950123-23-006458.txt,1068855,"TEKKO BUILDING, 8-2, MARUNOUCHI 1-CHOME, CHIYODA-KU, TOKYO, M0, 100-0005","Asset Management One Co., Ltd.",2023-06-30,64110D,64110D104,NETAPP INC,7111312000.0,93080
https://sec.gov/Archives/edgar/data/1078013/0001078013-23-000005.txt,1078013,"231 S. LASALLE STREET, 4TH FLOOR, CHICAGO, IL, 60604","GREAT LAKES ADVISORS, LLC",2023-06-30,64110D,64110D104,NetApp Inc,1103554000.0,14444
https://sec.gov/Archives/edgar/data/1081019/0001081019-23-000009.txt,1081019,"100 WATERFRONT PLACE, WEST SACRAMENTO, CA, 95605",CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,2023-06-30,64110D,64110D104,NETAPP INC,26867053000.0,351663
https://sec.gov/Archives/edgar/data/1082339/0001082339-23-000003.txt,1082339,"ONE 100TH AVENUE NE, SUITE 102, BELLEVUE, WA, 98004",COLDSTREAM CAPITAL MANAGEMENT INC,2023-06-30,64110D,64110D104,NETAPP INC,205899000.0,2695
https://sec.gov/Archives/edgar/data/1082917/0001082917-23-000005.txt,1082917,"222 BERKELEY ST SUITE 1500, BOSTON, MA, 02116","GW&K Investment Management, LLC",2023-06-30,64110D,64110D104,NETAPP INC,8000.0,100
https://sec.gov/Archives/edgar/data/1083190/0001083190-23-000007.txt,1083190,"5 NORTH 5TH ST, HARRISBURG, PA, 17101",COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,2023-06-30,64110D,64110D104,NETAPP INC,2850178000.0,37306
https://sec.gov/Archives/edgar/data/1084208/0001084208-23-000012.txt,1084208,"880 CARRILON PARKWAY, PO BOX 14508, ST PETERSBURG, FL, 337334508",RAYMOND JAMES & ASSOCIATES,2023-06-30,64110D,64110D104,NETAPP INC,40854963000.0,534751
https://sec.gov/Archives/edgar/data/1086318/0001085146-23-003185.txt,1086318,"250 SOUTH AUSTRALIAN AVE, SUITE 1800, WEST PALM BEACH, FL, 33401",INTECH INVESTMENT MANAGEMENT LLC,2023-06-30,64110D,64110D104,NETAPP INC,1781419000.0,23317
https://sec.gov/Archives/edgar/data/1086619/0001140361-23-039217.txt,1086619,"1 London Wall Place, London, X0, EC2Y 5AU",SCHRODER INVESTMENT MANAGEMENT GROUP,2023-06-30,64110D,64110D104,NETAPP INC,30875380000.0,404128
https://sec.gov/Archives/edgar/data/1088950/0001088950-23-000003.txt,1088950,"880 CARILLON PARKWAY, ST. PETERSBURG, FL, 33716",RAYMOND JAMES TRUST N.A.,2023-06-30,64110D,64110D104,NETAPP INC,442000.0,5785
https://sec.gov/Archives/edgar/data/1091860/0001091860-23-000007.txt,1091860,"20 OLD PALI PLACE, HONOLULU, HI, 96817",C M BIDWELL & ASSOCIATES LTD,2023-06-30,64110D,64110D104,NetApp Inc,5348000.0,70
https://sec.gov/Archives/edgar/data/1094749/0000935836-23-000522.txt,1094749,"5900 Wilshire Blvd, Ste 400, Los Angeles, CA, 90036",CHURCHILL MANAGEMENT Corp,2023-06-30,64110D,64110D104,NETAPP INC COM,6866670000.0,89878
https://sec.gov/Archives/edgar/data/1102578/0001102578-23-000088.txt,1102578,"1180 PEACHTREE STREET NE, SUITE 2300, ATLANTA, GA, 30309",EARNEST PARTNERS LLC,2023-06-30,64110D,64110D104,NETAPP INC,9932000.0,130
https://sec.gov/Archives/edgar/data/1103245/0001103245-23-000008.txt,1103245,"6 HILLMAN DRIVE, CHADDS FORD, PA, 19317",SMITHBRIDGE ASSET MANAGEMENT INC/DE,2023-06-30,64110D,64110D104,NETAPP INC,257000.0,4286
https://sec.gov/Archives/edgar/data/1103646/0001085146-23-003404.txt,1103646,"175 WEST JACKSON BLVD, SUITE 440, CHICAGO, IL, 60604",CSS LLC/IL,2023-06-30,64110D,64110D104,NETAPP INC,955000000.0,12500
https://sec.gov/Archives/edgar/data/1107261/0001085146-23-003322.txt,1107261,"20 Greenway Plaza, Suite 450, HOUSTON, TX, 77046","BRIDGEWAY CAPITAL MANAGEMENT, LLC",2023-06-30,64110D,64110D104,NETAPP INC,2055160000.0,26900
https://sec.gov/Archives/edgar/data/1107314/0001107314-23-000003.txt,1107314,"16290 SW UPPER BOONES FERRY ROAD, TIGARD, OR, 97224",OREGON PUBLIC EMPLOYEES RETIREMENT FUND,2023-06-30,64110D,64110D104,NETAPP INC,7029182000.0,92005
https://sec.gov/Archives/edgar/data/1109448/0001532155-23-000150.txt,1109448,"501 COMMERCE STREET, NASHVILLE, TN, 37203",ALLIANCEBERNSTEIN L.P.,2023-06-30,64110D,64110D104,NETAPP INC,29931304000.0,391771
https://sec.gov/Archives/edgar/data/1115418/0001115418-23-000004.txt,1115418,"265 FRANKLIN ST, 21ST FLOOR, BOSTON, MA, 02110",RHUMBLINE ADVISERS,2023-06-30,64110D,64110D104,NETAPP INC COM STK,34555414000.0,452296
https://sec.gov/Archives/edgar/data/1121477/0001121477-23-000006.txt,1121477,"1301 EAST NINTH STREET, STE 2900, CLEVELAND, OH, 44114",BOYD WATTERSON ASSET MANAGEMENT LLC/OH,2023-06-30,64110D,64110D104,NetApp Inc,1146000.0,15
https://sec.gov/Archives/edgar/data/1125816/0001445546-23-004958.txt,1125816,"120 East Liberty Drive, Suite 400, Wheaton, IL, 60187",FIRST TRUST ADVISORS LP,2023-06-30,64110D,64110D104,NETAPP INC,494143205000.0,6467843
https://sec.gov/Archives/edgar/data/1126328/0001085146-23-003120.txt,1126328,"711 HIGH STREET, DES MOINES, IA, 50392",PRINCIPAL FINANCIAL GROUP INC,2023-06-30,64110D,64110D104,NETAPP INC,19054158000.0,249400
https://sec.gov/Archives/edgar/data/1129919/0001085146-23-003246.txt,1129919,"7272 WISCONSIN AVENUE, 21ST FLOOR, BETHESDA, MD, 20814",PROFUND ADVISORS LLC,2023-06-30,64110D,64110D104,NETAPP INC,304912000.0,3991
https://sec.gov/Archives/edgar/data/1133639/0001085146-23-003101.txt,1133639,"51 MADISON AVE, New York, NY, 10010",NEW YORK LIFE INVESTMENT MANAGEMENT LLC,2023-06-30,64110D,64110D104,NETAPP INC,2626632000.0,34380
https://sec.gov/Archives/edgar/data/1134283/0001420506-23-001329.txt,1134283,"34100 WOODWARD AVE, SUITE 210, BIRMINGHAM, MI, 48009","SEIZERT CAPITAL PARTNERS, LLC",2023-06-30,64110D,64110D104,NETAPP INC,54356384000.0,711471
https://sec.gov/Archives/edgar/data/1134813/0001134813-23-000006.txt,1134813,"201 KING OF PRUSSIA ROAD, SUITE 400, RADNOR, PA, 19087",STEVENS CAPITAL MANAGEMENT LP,2023-06-30,64110D,64110D104,NETAPP INC,1195000.0,15637
https://sec.gov/Archives/edgar/data/1137774/0001137774-23-000096.txt,1137774,"751 BROAD ST, NEWARK, NJ, 07102",PRUDENTIAL FINANCIAL INC,2023-06-30,64110D,64110D104,NETAPP INC,15108095000.0,197750
https://sec.gov/Archives/edgar/data/1140022/0001140022-23-000011.txt,1140022,"ST HELENS, 1 UNDERSHAFT, LONDON, X0, EC3P 3DQ",AVIVA PLC,2023-06-30,64110D,64110D104,NETAPP INC,9993120000.0,130800
https://sec.gov/Archives/edgar/data/1141802/0001085146-23-003368.txt,1141802,"720 EAST WISCONSIN AVENUE, MILWAUKEE, WI, 53202",NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,2023-06-30,64110D,64110D104,NETAPP INC,392552000.0,5138
https://sec.gov/Archives/edgar/data/1142433/0001019056-23-000309.txt,1142433,"Am Munchner Tor 1, Munich, 2M, 80805","MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",2023-06-30,64110D,64110D104,NETAPP INC.,2600962000.0,34044
https://sec.gov/Archives/edgar/data/1143565/0001162044-23-000822.txt,1143565,"36 N. New York Avenue, Huntington, NY, 11743",RATIONAL ADVISORS LLC,2023-06-30,64110D,64110D104,NETAPP INC,7182000.0,94
https://sec.gov/Archives/edgar/data/1145255/0000897069-23-000926.txt,1145255,"7250 REDWOOD BLVD., SUITE 200, NOVATO, CA, 94945",HENNESSY ADVISORS INC,2023-06-30,64110D,64110D104,NETAPP INC,3206890000.0,41975
https://sec.gov/Archives/edgar/data/1158583/0001085146-23-002612.txt,1158583,"12490 GREYLIN WAY, ORANGE, VA, 22960","Greylin Investment Management, Inc",2023-06-30,64110D,64110D104,NETAPP INC,1343800000.0,17589
https://sec.gov/Archives/edgar/data/1162170/0001162170-23-000005.txt,1162170,"211 SOUTH ROSE STREET, KALAMAZOO, MI, 49007",GREENLEAF TRUST,2023-06-30,64110D,64110D104,Netapp Inc,403927000.0,5287
https://sec.gov/Archives/edgar/data/1163648/0001523847-23-000004.txt,1163648,"15 YORK STREET, 2ND FLOOR, TORONTO, A6, M5J 0A3",CI INVESTMENTS INC.,2023-06-30,64110D,64110D104,NETAPP INC,488000.0,6386
https://sec.gov/Archives/edgar/data/1164062/0001580642-23-003796.txt,1164062,"120 South 6th Street, Suite 1900, Minneapolis, MN, 55402",TEALWOOD ASSET MANAGEMENT INC,2023-06-30,64110D,64110D104,NETAPP INC,2408000.0,31518
https://sec.gov/Archives/edgar/data/1164508/0001402828-23-000007.txt,1164508,"200 CLARENDON STREET, 30TH FLOOR, BOSTON, MA, 02116","ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",2023-06-30,64110D,64110D104,NETAPP INC,154369000.0,2020541
https://sec.gov/Archives/edgar/data/1165408/0001172661-23-002963.txt,1165408,"200 Clarendon Street, 52nd Floor, Boston, MA, 02116","ADAGE CAPITAL PARTNERS GP, L.L.C.",2023-06-30,64110D,64110D104,NETAPP INC,29268840000.0,383100
https://sec.gov/Archives/edgar/data/1166402/0001104659-23-090824.txt,1166402,"791 Town & Country Blvd, Suite 250, Houston, TX, 77024",FCA CORP /TX,2023-06-30,64110D,64110D104,NETAPP INC,611200000.0,8000
https://sec.gov/Archives/edgar/data/1166716/0001166716-23-000006.txt,1166716,"790 E. COLORADO BLVD, SUITE 200, PASADENA, CA, 91101",STRATEGY ASSET MANAGERS LLC,2023-06-30,64110D,64110D104,NETAPP INC,809152000.0,10591
https://sec.gov/Archives/edgar/data/1167557/0001085146-23-003416.txt,1167557,"ONE GREENWICH PLAZA, Greenwich, CT, 06830",AQR CAPITAL MANAGEMENT LLC,2023-06-30,64110D,64110D104,NETAPP INC,57640538000.0,754457
https://sec.gov/Archives/edgar/data/1169318/0001169318-23-000003.txt,1169318,"50 FEDERAL ST., 9TH FLOOR, BOSTON, MA, 02110",ALBERT D MASON INC,2023-06-30,64110D,64110D104,NetApp Inc.,1151000.0,15065
https://sec.gov/Archives/edgar/data/1175954/0001175954-23-000007.txt,1175954,"POST OFFICE BOX 1360, TRUST DEPARTMENT, LEXINGTON, KY, 40588-1360",CENTRAL BANK & TRUST CO,2023-06-30,64110D,64110D104,NETAPP INC,4111508000.0,53816
https://sec.gov/Archives/edgar/data/1177206/0001177206-23-000007.txt,1177206,"11150 SANTA MONICA BLVD., SUITE 200, LOS ANGELES, CA, 90025",LOS ANGELES CAPITAL MANAGEMENT LLC,2023-06-30,64110D,64110D104,Netapp Inc,4226524000.0,55321
https://sec.gov/Archives/edgar/data/1177719/0001085146-23-003305.txt,1177719,"ONE FINANCIAL CENTER, 23RD FLOOR, BOSTON, MA, 02111",WESTFIELD CAPITAL MANAGEMENT CO LP,2023-06-30,64110D,64110D104,NETAPP INC,59738243000.0,781914
https://sec.gov/Archives/edgar/data/1179392/0000919574-23-004772.txt,1179392,"100 Avenue of the Americas, 16th Floor, New York, NY, 10013","TWO SIGMA INVESTMENTS, LP",2023-06-30,64110D,64110D104,NETAPP INC,7261591000.0,95047
https://sec.gov/Archives/edgar/data/1179475/0001398344-23-014019.txt,1179475,"6021 UNIVERSITY BLVD., SUITE 490, ELLICOTT CITY, MD, 21043","HUSSMAN STRATEGIC ADVISORS, INC.",2023-06-30,64110D,64110D104,NETAPP INC,2383680000.0,31200
https://sec.gov/Archives/edgar/data/1179791/0001062993-23-016077.txt,1179791,"436 SEVENTH AVENUE, KOPPERS BUILDING SUITE 2600, PITTSBURGH, PA, 15219",CIM INVESTMENT MANAGEMENT INC,2023-06-30,64110D,64110D104,Network App. Inc.,536099000.0,7017
https://sec.gov/Archives/edgar/data/1191672/0000950123-23-006474.txt,1191672,"12 Place des Etats-Unis, Montrouge Cedex, I0, 92127",Credit Agricole S A,2023-06-30,64110D,64110D104,NETAPP INC,7640000.0,100
https://sec.gov/Archives/edgar/data/1211028/0001211028-23-000005.txt,1211028,"P O BOX 575, THE HAGUE, P7, 2501 CN",SHELL ASSET MANAGEMENT CO,2023-06-30,64110D,64110D104,NETAPP INC,787000.0,10302
https://sec.gov/Archives/edgar/data/1214717/0001214717-23-000015.txt,1214717,"100 SUMMER STREET, 12TH FLOOR, BOSTON, MA, 02110","GEODE CAPITAL MANAGEMENT, LLC",2023-06-30,64110D,64110D104,NETAPP INC,365943376000.0,4799591
https://sec.gov/Archives/edgar/data/1218210/0001218210-23-000006.txt,1218210,"M 540, STOCKHOLM, V7, SE-10571",NORDEA INVESTMENT MANAGEMENT AB,2023-06-30,64110D,64110D104,NETAPP INC,24620662000.0,321167
https://sec.gov/Archives/edgar/data/1218710/0000950123-23-007852.txt,1218710,"444 West Lake Street 50th Floor, Chicago, IL, 60606",Balyasny Asset Management L.P.,2023-06-30,64110D,64110D104,NETAPP INC,13634038000.0,178456
https://sec.gov/Archives/edgar/data/1223779/0001223779-23-000004.txt,1223779,"1701 NORTH CONGRESS, AUSTIN, TX, 78701",TEXAS PERMANENT SCHOOL FUND CORP,2023-06-30,64110D,64110D104,NETAPP INC,3398348000.0,44481
https://sec.gov/Archives/edgar/data/1228242/0001228242-23-000008.txt,1228242,"750 PANDORA AVE, VICTORIA, A1, V8W 0E4",BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,2023-06-30,64110D,64110D104,NETAPP INC,1474291000.0,19297
https://sec.gov/Archives/edgar/data/1259969/0001376474-23-000386.txt,1259969,"PO BOX 82535, LINCOLN, NE, 68501",FARMERS & MERCHANTS INVESTMENTS INC,2023-06-30,64110D,64110D104,NetApp Inc.,11307000.0,148
https://sec.gov/Archives/edgar/data/1260824/0001172661-23-003067.txt,1260824,"1412 112th Ave NE, Suite 100, Bellevue, WA, 98004",EVERGREEN CAPITAL MANAGEMENT LLC,2023-06-30,64110D,64110D104,NETAPP INC,5432346000.0,71104
https://sec.gov/Archives/edgar/data/1272164/0001272164-23-000003.txt,1272164,"2732 MIDWESTERN PARKWAY, WICHITA FALLS, TX, 76308",AMERICAN NATIONAL BANK,2023-06-30,64110D,64110D104,Netapp Inc Com,25900000.0,339
https://sec.gov/Archives/edgar/data/1273087/0001273087-23-000126.txt,1273087,"399 PARK AVENUE, NEW YORK, NY, 10022",MILLENNIUM MANAGEMENT LLC,2023-06-30,64110D,64110D104,NETAPP   INC,85797582000.0,1123005
https://sec.gov/Archives/edgar/data/1274173/0001085146-23-003312.txt,1274173,"201 BISHOPSGATE, LONDON, X0, EC2M 3AE",JANUS HENDERSON GROUP PLC,2023-06-30,64110D,64110D104,NETAPP INC,2571395000.0,33657
https://sec.gov/Archives/edgar/data/1274981/0001104659-23-090469.txt,1274981,"7, PROMENADE GERMAINE SABLON, PARIS, I0, 75013",NATIXIS,2023-06-30,64110D,64110D104,NETAPP INC,3058445000.0,40032
https://sec.gov/Archives/edgar/data/1275218/0001275218-23-000004.txt,1275218,"101 CALIFORNIA STREET, SUITE 3240, SAN FRANCISCO, CA, 94111",ALGERT GLOBAL LLC,2023-06-30,64110D,64110D104,NETAPP INC,1378000.0,18042
https://sec.gov/Archives/edgar/data/1277303/0000950123-23-006526.txt,1277303,"532 Main Street, Johnstown, PA, 15901",First National Trust Co,2023-06-30,64110D,64110D104,NETAPP INC,242570000.0,3175
https://sec.gov/Archives/edgar/data/1279627/0001172661-23-003075.txt,1279627,"580 California Street, 8th Floor, San Francisco, CA, 94104",WETHERBY ASSET MANAGEMENT INC,2023-06-30,64110D,64110D104,NETAPP INC,848117000.0,11101
https://sec.gov/Archives/edgar/data/1281761/0001281761-23-000046.txt,1281761,"1900 FIFTH AVENUE NORTH, BIRMINGHAM, AL, 35203",REGIONS FINANCIAL CORP,2023-06-30,64110D,64110D104,NETAPP INC,719612000.0,9419
https://sec.gov/Archives/edgar/data/1283072/0001283072-23-000003.txt,1283072,"227 West Monroe, Suite 4900, Chicago, IL, 60606",GUGGENHEIM CAPITAL LLC,2023-06-30,64110D,64110D104,NETAPP INC,5763312000.0,75436
https://sec.gov/Archives/edgar/data/1297376/0001387131-23-009797.txt,1297376,"18925 Base Camp Road, Monument, CO, 80132","Advisors Asset Management, Inc.",2023-06-30,64110D,64110D104,NETAPP INC,5104208000.0,66809
https://sec.gov/Archives/edgar/data/1298088/0001298088-23-000021.txt,1298088,"3290 NORTHSIDE PARKWAY, 7TH FLOOR, ATLANTA, GA, 30327","CIBC Private Wealth Group, LLC",2023-06-30,64110D,64110D104,NETAPP INC COM,1590792000.0,20822
https://sec.gov/Archives/edgar/data/1300311/0001172661-23-002839.txt,1300311,"6022 West Chester Pike, Newtown Square, PA, 19073","Veritable, L.P.",2023-06-30,64110D,64110D104,NETAPP INC,297120000.0,3889
https://sec.gov/Archives/edgar/data/1303042/0001085146-23-003283.txt,1303042,"3200 OLYMPUS BLVD., SUITE 100, DALLAS, TX, 75019","AVANTAX ADVISORY SERVICES, INC.",2023-06-30,64110D,64110D104,NETAPP INC,317472000.0,4155
https://sec.gov/Archives/edgar/data/1305841/0001172661-23-002946.txt,1305841,"1 Vanderbilt Avenue, 23rd Floor, New York, NY, 10017","Epoch Investment Partners, Inc.",2023-06-30,64110D,64110D104,NETAPP INC,102623918000.0,1343245
https://sec.gov/Archives/edgar/data/1307878/0000909012-23-000091.txt,1307878,"103 MURPHY COURT, NASHVILLE, TN, 37203","Laffer Tengler Investments, Inc.",2023-06-30,64110D,64110D104,NETWORK APPLIANCE INC,170525000.0,2232
https://sec.gov/Archives/edgar/data/1313360/0001313360-23-000005.txt,1313360,"245 PARK AVENUE, NEW YORK, NY, 10167","SG Americas Securities, LLC",2023-06-30,64110D,64110D104,NETAPP INC COM,1857000.0,24300
https://sec.gov/Archives/edgar/data/1316507/0001085146-23-002962.txt,1316507,"2020 CALAMOS COURT, NAPERVILLE, IL, 60563",Calamos Advisors LLC,2023-06-30,64110D,64110D104,NETAPP INC,5998622000.0,78516
https://sec.gov/Archives/edgar/data/1323645/0001323645-23-000004.txt,1323645,"23 RUE DE L'UNIVERSITE, PARIS, I0, 75007",CAPITAL FUND MANAGEMENT S.A.,2023-06-30,64110D,64110D104,NETAPP INC,779280000.0,10200
